"product_id","product_release_id","product_name","roaster_id","product_created_at","release_created_at","roaster_tasting_notes_string","roaster_description"
590,600,Guatemalan Santa Clara,72,2018-10-25 00:12:32.647,2018-10-25 00:12:33.699,"Cocoa undertones, peachy finish",
591,601,Honduran La Paz,72,2018-10-25 00:23:35.086,2018-10-25 00:23:36.026,"Rich dark chocolate, syrupy body, hint of orange",
592,602,Colombian Concordia Excelso,72,2018-10-25 01:07:13.578,2018-10-25 01:07:16.269,"Strong chocolate notes, caramel finish, rich body",
593,603,Ugandan Organic Zombo District,72,2018-10-25 01:12:27.232,2018-10-25 01:12:28.285,"Notes of pear and cranberry, long sweet finish",
594,604,Infiltration Blend,72,2018-10-25 01:14:59.636,2018-10-25 01:15:01.478,"Chocolatey, smokey",
595,605,Colombia Jesus Muñoz,42,2018-10-25 01:55:53.261,2018-10-25 01:55:53.998,"Peach, panela, red apple and sweet tea.",
596,606,Ethiopia Mesfin Kitesa,42,2018-10-25 02:10:02.808,2018-10-25 02:10:03.461,"Strawberry jam, panela, cocoa, floral",
597,607,El Majahual El Salvador Washed,48,2018-10-25 02:49:46.974,2018-10-25 02:49:48.816,"Well balanced, citrus",
598,608,Kiangombe,53,2018-10-25 02:58:36.052,2018-10-25 02:58:37.059,"Lemonade, Stone Fruit, Candy",
599,609,Notissa,53,2018-10-25 03:01:19.966,2018-10-25 03:01:20.994,"Strawberry, blackberry and cherry",
600,1656,Ruby,53,2018-10-25 03:04:41.973,2019-05-29 14:49:55.572,"Orange, Maple Syrup, Milk Chocolate",
600,610,Ruby,53,2018-10-25 03:04:41.973,2018-10-25 03:04:43.292,"Orange, maple syrup, milk chocolate",
600,4213,Ruby,53,2018-10-25 03:04:41.973,2020-04-15 18:58:49.197,"Citrus, Mazipan, Milk Chocolate",
600,2006,Ruby,53,2018-10-25 03:04:41.973,2019-07-25 17:26:27.887,"Orange, Maple Syrup and milk chocolate",
601,612,Colombia Las Brisas Retail 12 Oz,18,2018-10-25 22:47:56.395,2018-10-25 22:47:57.433,"Cherry, chestnut, peach",
601,3250,Colombia Las Brisas Retail 12 Oz,18,2018-10-25 22:47:56.395,2019-11-13 16:15:28.086,"Cherry, chocolate, marzipan",
601,4681,Colombia Las Brisas Retail 12 Oz,18,2018-10-25 22:47:56.395,2020-06-29 17:53:56.102,"Cherry, Chocolate and Marzipan",
602,613,La Pira,73,2018-10-26 12:29:24.415,2018-10-26 12:29:24.629,"A crisp cup with notes of pink apple. Light to medium body. A hint of raspberry, sweetness of candy-floss and a finish of black tea.",
603,614,San Cayetano- Yellow Honey,73,2018-10-26 12:39:34.221,2018-10-26 12:39:34.437,"A creamy coffee, with notes of marzipan, red apple and clementine zest acidity in the aftertaste. ",
604,615,Ana Sora,73,2018-10-26 12:45:57.477,2018-10-26 12:45:57.770,"The coffee is sweet and round reminding a lot of blueberry mousse, with notes of blueberry, sweet lemon and papaya. ",
605,1947,San Cayetano Red Bourbon,73,2018-10-26 12:50:13.584,2019-07-19 19:47:58.802,Apple Cider and Nougat ,
605,616,San Cayetano Red Bourbon,73,2018-10-26 12:50:13.584,2018-10-26 12:50:13.868,"A juicy cup with a medium body. Notes of apple cider and milk chocolate, with a fizzy citric finish.",
606,617,Hunkute,73,2018-10-26 13:03:27.649,2018-10-26 13:03:27.859,"A delicate yet blanched cup. Notes of apricot, citric acidity, black tea and a hint of white floral. ",
606,1951,Hunkute,73,2018-10-26 13:03:27.649,2019-07-19 20:03:22.968,"Apricot, Black Tea, Citrus and White Flower",
607,618,Mugaya AA,73,2018-10-26 13:16:46.361,2018-10-26 13:16:47.043,"A vibrant, juicy cup, dominated by strawberries, black currant and a finish of gooseberry. ",
608,619,Hikari,64,2018-10-27 13:11:13.367,2018-10-27 13:11:14.061,"Tea, raspberry, jasmine",
609,620,Blue Honey,71,2018-10-30 22:39:27.210,2018-10-30 22:39:28.519,Fresh blueberry brightness & lactic acidity.,
610,621,Colombia Gilberto Rojas,74,2018-10-30 22:50:01.287,2018-10-30 22:50:01.944,"Dark chocolate, hibiscus, red apple, panela (unrefined cane sugar)",
611,622,Colombia Orquidea,74,2018-10-30 22:59:05.148,2018-10-30 22:59:05.795," Orange, Brown Sugar, Sweet and Creamy",
612,623,Ethiopia Mokonisa,74,2018-10-31 00:06:18.308,2018-10-31 00:06:19.563,"Winey, syrupy mouth feel, wild strawberries",
613,624,Guatemala Huehuetenango,74,2018-10-31 00:15:42.511,2018-10-31 00:15:43.831,"Orange, molasses, nougat",
614,3626,Akmel,75,2018-10-31 12:44:16.855,2019-12-06 20:37:39.836,"Full-bodied with a smooth, syrupy sweetness. Melon, dried fruit and nougat.",
614,625,Akmel,75,2018-10-31 12:44:16.855,2018-10-31 12:44:17.366,"Full bodied and creamy, syrupy sweetness cantaloupe, dried fruits and French nougat.",
615,3627,Vista Hermosa,75,2018-10-31 12:50:32.146,2019-12-06 20:47:38.974,"Clean and balanced coffee with a light acidity. Aromas of pecan nuts, plums and nougat.",
615,626,Vista Hermosa,75,2018-10-31 12:50:32.146,2018-10-31 12:50:32.719,"Clean and balanced coffee flavour with a light acidity. Aroma of pecan nuts, plums and nougat.",
616,627,Halo Beriti Washed ,75,2018-10-31 12:58:18.108,2018-10-31 12:58:19.098,"Very complex coffee with a light, delicate acidity. Aromas of peach, rose hip and lilac. Organic.

",
617,628,Halo Beriti Natural,75,2018-10-31 13:01:14.159,2018-10-31 13:01:14.898,"Complex, sweet and creamy coffee with medium acidity. Aromas of peach, bergamot, strawberry and pineapple. Organic. 

",
618,629,Kieni,75,2018-10-31 13:07:17.665,2018-10-31 13:07:18.168,"Intense sweetness and juicy acidity. Rich and mouthwatering with a complex aroma of blackberry, rhubarb and vanilla. 

",
618,2083,Kieni,75,2018-10-31 13:07:17.665,2019-07-31 21:19:16.747,"Blackberry, Blueberry and Vanilla",
619,630,Kenya Kiangoi AB,76,2018-10-31 13:30:09.766,2018-10-31 13:30:10.399,"Grapefruit, Apple, Candy",
620,631,Ethiopia Quitaber,76,2018-10-31 13:39:22.530,2018-10-31 13:39:23.615,"Apricot, orange and honey. 

",
621,4175,Nueva Armenia Gemelos,34,2018-10-31 13:47:34.113,2020-04-07 19:47:31.562,"Cocoa, toffee, cashew",
621,632,Nueva Armenia Gemelos,34,2018-10-31 13:47:34.113,2018-10-31 13:47:34.962,"Chocolate, almonds and red grapes.",
622,633,Guatemala La Maravilla Amarillo,76,2018-10-31 13:50:23.357,2018-10-31 13:50:24.493,"Brown sugar, melon, cranberry. ",
623,634,Daniela Gutierrez San Pedro,34,2018-10-31 13:56:48.603,2018-10-31 13:56:49.281,"Chocolate fudge, marzipan and red berries",
624,3022,Ha Ti Maung,63,2018-10-31 14:12:43.034,2019-10-23 18:43:52.481,"Blackberry, Strawberry, Dark Chocolate",
624,635,Ha Ti Maung,63,2018-10-31 14:12:43.034,2018-10-31 14:12:43.767,"Blackberry, raspberry and dark chocolate",
625,636,Santa Teresa Typica Mejorada,63,2018-10-31 14:21:12.555,2018-10-31 14:21:13.532,"Mandarin, candy-like, peach and floral.",
626,637,Don Joel SL28,63,2018-10-31 14:27:40.736,2018-10-31 14:27:41.593,"Tangerine, creamy and black cherry",
626,3807,Don Joel SL28,63,2018-10-31 14:27:40.736,2019-12-19 17:51:42.150,"Orange marmalade, blackberry, fig, honey",
627,3806,Zoila Teresa Aguilar,63,2018-10-31 14:38:34.144,2019-12-19 17:49:25.094,"Orange, milk chocolate, vanilla",
627,638,Zoila Teresa Aguilar,63,2018-10-31 14:38:34.144,2018-10-31 14:38:34.914,"Strawberry, cherry, floral and cream",
628,639,Ateneo Blend Decaf,63,2018-10-31 14:45:30.535,2018-10-31 14:45:31.238,"Creamy, pistachio and cashew",
629,640,Smooth Criminal,25,2018-10-31 15:03:06.875,2018-10-31 15:03:08.138,,
630,4504,Ethiopia Brazil Dark,25,2018-10-31 15:08:58.294,2020-05-26 16:38:08.402,A bolder coffee with nuanced notes of cherry and chocolate.,
630,641,Ethiopia Brazil Dark,25,2018-10-31 15:08:58.294,2018-10-31 15:08:59.653,Chocolate and cherry,
631,642,The Standard,1,2018-10-31 15:18:25.708,2018-10-31 15:18:26.495,"Caramel, chocolate and toasted nuts",
632,643,Dubon Brothers,1,2018-10-31 15:27:14.031,2018-10-31 15:27:14.788,"Cherry pie, molasses and pomegranate",
633,644,Guarnizo Brothers,1,2018-10-31 15:38:46.155,2018-10-31 15:38:46.824,"Chocolate, caramel and cherry",
634,645,Felipe Rodriguez,1,2018-10-31 15:42:50.069,2018-10-31 15:42:50.794,"Grape, caramel and dark chocolate",
635,1146,Nansebo Genene,1,2018-10-31 15:56:08.126,2019-02-13 18:11:19.924,"Tangerine, Lychee and Lilac ",
635,646,Nansebo Genene,1,2018-10-31 15:56:08.126,2018-10-31 15:56:08.788,"Apricot, floral and blackberry",
636,647,The Standard Espresso,1,2018-10-31 16:02:20.141,2018-10-31 16:02:23.373,"Chocolate, toasted nuts and dried apple",
637,648,Leo Rojas,1,2018-10-31 16:05:31.665,2018-10-31 16:05:32.386,"Prune, cola and chocolate",
638,649,Mauricio Maragogype,1,2018-10-31 16:33:05.877,2018-10-31 16:33:06.562,"Prune, lychee and grapefruit",
638,2132,Mauricio Maragogype,1,2018-10-31 16:33:05.877,2019-08-05 21:40:36.180,"Papaya, Pineapple and Tamarind",
639,650,The Standard Decaf,1,2018-10-31 16:38:46.135,2018-10-31 16:38:46.877,,
640,651,El Aguacate Decaf,34,2018-10-31 19:08:52.375,2018-10-31 19:08:53.004,"Apple, cherry and caramel",
641,652,Kenya Gichathaini AA,77,2018-11-02 13:14:15.216,2018-11-02 13:14:15.781,"Blackberry, rose and raspberry",
642,653,Costa Rica Finca Chispita,77,2018-11-02 13:30:05.453,2018-11-02 13:30:05.995,"Dark Cherry, caramel and elderflower
",
643,654,Kenya Gachatha AB,77,2018-11-02 13:41:04.326,2018-11-02 13:41:04.874,"Mango, pineapple and guava
",
644,655,Ethiopia Debo,77,2018-11-02 14:34:06.555,2018-11-02 14:34:07.765,"Peach, honeysuckle and grapefruit",
645,656,Congo Muungano Co-Op Decaf,77,2018-11-02 14:39:54.759,2018-11-02 14:39:56.158,"Black Currant, rhubarb and milk chocolate
",
646,657,Costa Rica Flor Del Café,77,2018-11-02 14:45:53.938,2018-11-02 14:45:55.205,"Strawberry, lime and honey
",
647,658,Ethiopia Worka,77,2018-11-02 14:48:27.450,2018-11-02 14:48:28.755,"Nectarine, lavender and apricot
",
648,4758,Carrizal Arriba Costa Rica,2,2018-11-03 18:49:40.156,2020-12-10 20:03:44.156,"Butterscotch, Honeydew, Marmalade",
648,659,Carrizal Arriba Costa Rica,2,2018-11-03 18:49:40.156,2018-11-03 18:49:40.695,"Candied orange, apple cider and caramel",
649,660,"El Jigual, Colombia",78,2018-11-03 22:27:09.718,2018-11-03 22:27:10.780,"Blackberry, sugarcane, hibiscus",
650,661,"La Candelilla, Costa Rica",78,2018-11-03 22:55:25.063,2018-11-03 22:55:26.095,"Honey, kumquat, lemonade",
651,662,"Konga, Ethiopia",78,2018-11-03 23:00:26.343,2018-11-03 23:00:27.362,"Lemon, jasmine, plum",
651,2427,"Konga, Ethiopia",78,2018-11-03 23:00:26.343,2019-09-08 01:32:12.155,"Lemon, jasmine, plum",
652,663,"Fuyan, China",78,2018-11-03 23:07:29.742,2018-11-03 23:07:31.662,"Black tea, chocolate, nutmeg",
653,664,"Guadalupe, El Salvador",78,2018-11-05 02:21:09.519,2018-11-05 02:21:10.263,"Milk chocolate, pecan, brown sugar",
654,665,"El Molino, El Salvador",78,2018-11-05 02:40:15.346,2018-11-05 02:40:16.110,"Dried apricot, peach, rum",
655,666,"Platanares, Honduras",78,2018-11-05 02:45:26.781,2018-11-05 02:45:27.745,"Caramel, custard, banana",
656,667,Peru Cajamarca,65,2018-11-05 17:29:08.091,2018-11-05 17:29:12.656,"Caramel, Stewed Fruit and Red Grape

",
657,668,Decaf Colombia Caldas,65,2018-11-05 17:42:01.603,2018-11-05 17:42:02.627,"Lemon Candy, Caramel and Toffee

",
658,669,Guatemala Arturo Villatoro,39,2018-11-06 04:18:31.613,2018-11-06 04:18:32.673,"Cola, grapes and almonds",
659,670,"Los Lirios, Honduras",78,2018-11-06 22:00:38.570,2018-11-06 22:00:39.333,"Mango, honey, cola",
660,671,"Capucas, Honduras",78,2018-11-06 22:09:42.630,2018-11-06 22:09:43.604,"Pineapple, lemongrass, nougat",
661,672,"Natamaya, El Salvador",78,2018-11-06 22:20:18.412,2018-11-06 22:20:19.226,"Pink grapefruit, caramel, walnut",
662,673,"La Pradera, Nicaragua",78,2018-11-06 22:25:26.040,2018-11-06 22:25:26.804,"Black tea, vanilla, wafer cookie",
663,674,"La Peña Natural, Nicaragua",78,2018-11-06 22:32:52.009,2018-11-06 22:32:52.796,"Strawberry, bitters, mint",
664,675,"La Peña Miel, Nicaragua",78,2018-11-06 22:36:04.276,2018-11-06 22:36:05.097,"Peanut butter, caramel, apricot",
665,2440,"71 House",78,2018-11-06 22:54:23.300,2019-09-09 01:57:58.738,"Milk chocolate, toffee, clementine",
665,676,"71 House",78,2018-11-06 22:54:23.300,2018-11-06 22:54:24.151,"Milk chocolate, toffee, clementine",
666,677,Blackstrap,78,2018-11-06 22:57:29.973,2018-11-06 22:57:30.930,"Molasses, black cherry, orange peel",
666,2441,Blackstrap,78,2018-11-06 22:57:29.973,2019-09-09 01:59:34.452,"Molasses, black cherry, orange zest",
667,678,Gotham,78,2018-11-06 22:59:04.873,2018-11-06 22:59:05.809,"Dark chocolate, hickory, coriander",
667,2442,Gotham,78,2018-11-06 22:59:04.873,2019-09-09 02:01:12.447,"Dark chocolate, hickory, coriander",
668,679,Highline,78,2018-11-06 23:45:23.874,2018-11-06 23:45:24.759,"Port, clove, hibiscus",
669,680,Hudson,78,2018-11-06 23:47:58.132,2018-11-06 23:47:58.974,"Toasted marshmallow, licorice, clove",
670,681,Decaf Blackstrap,78,2018-11-06 23:50:22.440,2018-11-06 23:50:23.392,"Maple, barley, golden raisin",
671,682,Decaf Highline,78,2018-11-06 23:52:30.542,2018-11-06 23:52:31.648,"Chocolate malt, cedar, rum",
672,683,Cold Brew Blend,78,2018-11-06 23:54:11.363,2018-11-06 23:54:12.441,"Chocolate, caramel, fruit preserves",
673,684,Burka Gudina Estate,79,2018-11-07 13:41:44.872,2018-11-07 13:41:45.597,"sweet strawberries, blueberries, milk chocolate
",
674,685,Taking Root,79,2018-11-07 13:46:15.663,2018-11-07 13:46:16.151,"Green Apple, Walnut and Cacao Nibs
",
675,686,Espresso,79,2018-11-07 13:56:20.345,2018-11-07 13:56:20.836,"Toasted Nuts, Dark Chocolate and Blueberries
",
676,687,Monte Copey,17,2018-11-07 19:07:47.718,2018-11-07 19:07:48.315,Golden raisin and peach,
677,688,Beneficio Pedra Branca,16,2018-11-07 19:41:17.533,2018-11-07 19:41:18.724,Chocolate and caramelized pecans,
678,689,Gicherori,16,2018-11-07 19:47:12.158,2018-11-07 19:47:13.750,"Blood orange, honey candy and black currant",
679,690,Nyeri Hill,24,2018-11-07 19:57:55.092,2018-11-07 19:57:55.617,"Blackberry, concord grape and cacao",
680,691,Ethiopia Kayon Mountain Organic,4,2018-11-07 20:04:02.560,2018-11-07 20:04:03.302,,
681,692,Nansebo Espresso,30,2018-11-07 20:12:08.245,2018-11-07 20:12:08.815,"Peach, black tea, toffee and apple",
682,693,Sin Limites Red Honey,30,2018-11-07 21:00:23.642,2018-11-07 21:00:24.207,"Plum, raisin, brown sugar, almond, floral and spice",
683,694,Guama,30,2018-11-07 21:08:49.511,2018-11-07 21:08:50.055,"Blackberry, rhubarb and dark chocolate",
684,695,Anderacha,30,2018-11-07 21:15:02.581,2018-11-07 21:15:03.235,"Peach, spice and toffee",
685,696,Finca Miramundo,30,2018-11-07 21:19:51.339,2018-11-07 21:19:51.971,"Stewed pear, nougat, ripe berry, floral and syrupy",
685,3062,Finca Miramundo,30,2018-11-07 21:19:51.339,2019-10-25 19:51:00.382,Pear | Nougat | Berry,
686,697,Adola,53,2018-11-09 20:59:16.183,2018-11-09 20:59:25.425,,
687,698,Aleta Wondo,2,2018-11-10 17:17:04.525,2018-11-10 17:17:05.128,"Pink grapefruit, melon and jasmine",
688,699,Nicaragua Donald Roque,39,2018-11-10 17:23:04.003,2018-11-10 17:23:06.392,"Vanilla, red fruits and cacao",
688,2742,Nicaragua Donald Roque,39,2018-11-10 17:23:04.003,2019-10-03 00:31:40.785,Vanille x Fruits rouges x Cacao,
689,700,El Salvador Finca El Olvido,66,2018-11-13 01:59:49.129,2018-11-13 01:59:49.871,Bright and sweet. Well-balanced body with sweet milk-chocolate notes and creamy aftertaste.,
690,701,Guatemala Finca El Guachipilin,66,2018-11-13 02:06:31.871,2018-11-13 02:06:32.621,"Vibrant fruitiness, smooth and clean mouthfeel. Apple, brown sugar, cinnamon and grape.",
691,702,Nicaragua Finca Santa Maria de Lourdes,66,2018-11-13 02:17:47.700,2018-11-13 02:17:48.390,"Toasted Almonds, Citrus, Floral, Clean Finish",
692,703,Rwanda Nyamasheke,66,2018-11-13 02:31:42.354,2018-11-13 02:31:43.054,"Cocoa, cane sugar, caramel. Creamy mouthfeel with sweet grapefruit finish",
693,704,Sumatra Mandheling,66,2018-11-13 02:59:34.233,2018-11-13 02:59:34.918,"Honey, Chai Spice, Dark Chocolate, Sweet Smoke",
694,705,Congo Bord du Lac,66,2018-11-13 03:07:52.924,2018-11-13 03:07:53.674,Bright and sweet. Well-balanced body with sweet milk-chocolate notes and creamy aftertaste.,
695,706,Sumatra French Roast,66,2018-11-13 03:20:17.815,2018-11-13 03:20:18.461,"Honey, Chai Spice, Dark Chocolate, Sweet Smoke",
696,707,Mexican Chiapas Fair Trade Organic,66,2018-11-13 03:23:11.849,2018-11-13 03:23:12.586,"Sweet notes of dark chocolate and roasted nuts with a full body. Great for espresso, French press, and drip.",
697,708,Adipy,14,2018-11-13 03:46:04.669,2018-11-13 03:46:05.318,"This coffee tastes like milk chocolate, nougat, and cherries.",
698,709,Giakanja,14,2018-11-13 03:51:54.603,2018-11-13 03:51:55.225,"It tastes like passion fruit, lychee and ripe mango.",
699,3431,Girma Eshetu,14,2018-11-13 03:58:50.838,2019-11-22 14:58:37.867,"Tastes like lemonade, cantaloupe, honeysuckle",
699,710,Girma Eshetu,14,2018-11-13 03:58:50.838,2018-11-13 03:58:51.609,"Orange blossom, ripe lemon and bergamot.",
700,711,Monserrate,14,2018-11-13 04:08:28.051,2018-11-13 04:08:28.668," It tastes like bakers chocolate, nectarines and walnuts.",
701,712,Muungano,14,2018-11-13 04:13:01.062,2018-11-13 04:13:01.702,"It tastes like lemon, black tea and dried fruit.",
702,713,Las Ranas,47,2018-11-14 16:51:01.793,2018-11-14 16:51:02.950,"Red Fruits, Chocolate and Nougat ",
704,715,Buchiro,13,2018-11-14 17:05:55.465,2018-11-14 17:05:56.998,"Clementine, Black Tea and Tropical Fruit",
704,3492,Buchiro,13,2018-11-14 17:05:55.465,2019-12-01 19:13:39.900,"Clementine, black tea, kiwi",
705,716,Dido Birre,13,2018-11-14 17:15:01.298,2018-11-14 17:15:02.054,"Dried Blueberry, Vanilla and Pastry ",
706,717,Finca Kilimanjaro,13,2018-11-14 17:19:01.090,2018-11-14 17:19:01.974,"White Grape, Vanilla and Citrus",
707,718,Idido,13,2018-11-14 17:34:34.572,2018-11-14 17:34:35.942,"Floral, Melon and Citrus",
707,2806,Idido,13,2018-11-14 17:34:34.572,2019-10-05 19:01:06.049,"Floral, melon, citrus",
708,719,Jabanto,13,2018-11-14 17:49:50.614,2018-11-14 17:49:52.013,"Raspberry, Pastry and Citrus",
708,2113,Jabanto,13,2018-11-14 17:49:50.614,2019-08-03 21:30:49.291,"Blueberry, chocolate, honey",
709,2807,Kushikamana,13,2018-11-14 18:07:53.397,2019-10-05 19:03:46.346,"Blackcurrant, citrus, savory",
709,720,Kushikamana,13,2018-11-14 18:07:53.397,2018-11-14 18:07:54.787,"Blackcurrant, Citrus and Savory",
710,721,La Golondrina,13,2018-11-14 18:13:15.340,2018-11-14 18:13:16.489,"Milk Chocolate, Cherry and Nut",
710,3989,La Golondrina,13,2018-11-14 18:13:15.340,2020-01-14 19:51:35.569,"milk chocolate, cherry, and nut",
711,722,Ngarutua,13,2018-11-15 01:46:08.680,2018-11-15 01:46:09.453,"Pomegranate, Citrus and Silky",
711,2114,Ngarutua,13,2018-11-15 01:46:08.680,2019-08-03 21:35:22.696,"Red currant, citrus, silky",
712,723,San Miguel,13,2018-11-15 01:49:19.062,2018-11-15 01:49:24.343,"Red Grape, Cola and Silky",
713,724,Himalaya,53,2018-11-15 03:45:48.143,2018-11-15 03:45:49.041,"Orange, Plum, Cocoa",
714,4755,Wush Wush,53,2018-11-15 03:55:17.252,2020-12-07 22:54:26.078,"Floral, Plum, Honey, Oolong",
714,725,Wush Wush,53,2018-11-15 03:55:17.252,2018-11-15 03:55:18.300,"Floral, Blackberry, Black Tea",
715,726,Organic Hama,49,2018-11-16 16:30:34.361,2018-11-16 16:30:35.412,"Lilac, Lavender and White Grape",
716,727,Alexander Sabillon,49,2018-11-16 16:39:26.549,2018-11-16 16:39:27.286,"Rose, Sugar Cane and Cola ",
716,3339,Alexander Sabillon,49,2018-11-16 16:39:26.549,2019-11-17 01:54:25.427,"Cherry, Lime, Bubblegum",
717,728,El Guamo Microlot ,49,2018-11-16 17:30:02.645,2018-11-16 17:30:03.607,"Cola, Guava and Strawberry",
718,729,Cruz Quemada Espresso,2,2018-11-17 15:09:30.494,2018-11-17 15:09:31.157,"Cocoa, dark honey and cherry.",
720,732,Mexico Finca La Victoria Decaf,80,2018-11-18 21:33:56.499,2018-11-18 21:33:57.211,"Dark chocolate, butterscotch, balanced",
721,733,Guatemala ASPROCDEGUA,80,2018-11-18 21:39:15.736,2018-11-18 21:39:16.585,"Brownie, grapes, smooth",
722,734,Ethiopia Beriti Natural Process,80,2018-11-18 21:53:12.203,2018-11-18 21:53:13.114,"Blueberries, cocoa, sweet",
723,735,Costa Rica Aguilera Brothers,80,2018-11-18 21:57:41.913,2018-11-18 21:57:42.765,"Toffee, red apple, balanced",
724,736,La Sève Espresso,80,2018-11-18 22:01:34.286,2018-11-18 22:01:35.258,"Creamy, chocolate, caramel, walnut",
724,1686,La Sève Espresso,80,2018-11-18 22:01:34.286,2019-06-12 14:48:28.102,"Creamy, chocolate, caramel, walnut",
725,737,Le Draveur,80,2018-11-18 22:03:13.708,2018-11-18 22:03:14.444,"Fruity, sweet and balanced",
726,738,L'Ours Noir,80,2018-11-18 22:04:47.787,2018-11-18 22:04:48.585,"Dark chocolate, molasses and a rich body",
726,1687,L'Ours Noir,80,2018-11-18 22:04:47.787,2019-06-12 14:54:28.647,"Dark chocolate, molasses and a rich body",
727,1688,L'Été Indien,80,2018-11-18 22:06:11.435,2019-06-12 14:56:16.098,"Chocolate, nougat, caramel",
727,739,L'Été Indien,80,2018-11-18 22:06:11.435,2018-11-18 22:06:12.295,"Chocolate, nougat, caramel",
728,3785,Entre Robles,25,2018-11-19 00:57:44.308,2019-12-18 19:52:14.949,"Marzipan, cranberries, fudge",
728,740,Entre Robles,25,2018-11-19 00:57:44.308,2018-11-19 00:57:45.708,"Marzipan, cranberries and fudge",
729,741,Natural Gesha Lot 127,63,2018-11-21 00:59:51.134,2018-11-21 00:59:52.105,"Strawberry, apricot, watermelon and syrupy.",
730,742,Kenya AA,44,2018-11-21 01:35:01.381,2018-11-21 01:35:01.986,Fruity and floral. Grape and tomato.,
